"MACPD","Malonyl-ACP decarboxylase","Membrane Lipid Metabolism"
"PSD180","Phosphatidylserine decarboxylase (n-C18:0)","Glycerophospholipid Metabolism"
"PSD181","Phosphatidylserine decarboxylase (n-C18:1)","Glycerophospholipid Metabolism"
"MALCOAMT","Malonyl-CoA methyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"PSERT","Phosphoserine transaminase","Glycine and Serine Metabolism"
"PSERtex","Phospho-L-serine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"MALDDH","Malate decarboxylating oxidoreductase (decarboxylating)","Alternate Carbon Metabolism"
"PSP_L","Phosphoserine phosphatase (L-serine)","Glycine and Serine Metabolism"
"PSP_Lpp","Phospho-L-serine phosphatase (periplasmic)","Glycine and Serine Metabolism"
"PSSA180","Phosphatidylserine syntase (n-C18:0)","Glycerophospholipid Metabolism"
"PSSA181","Phosphatidylserine syntase (n-C18:1)","Glycerophospholipid Metabolism"
"MALDt2_2pp","D-Malate transport via proton symport (2 H) (periplasm)","Transport, Inner Membrane"
"PTA2","Phosphate acetyltransferase","Alternate Carbon Metabolism"
"PTAr","Phosphotransacetylase","Pyruvate Metabolism"
"PTHRpp","Phospho-L-threonine phosphatase (periplasmic)","Threonine and Lysine Metabolism"
"PTPATi","Pantetheine-phosphate adenylyltransferase","Cofactor and Prosthetic Group Biosynthesis"
"PSSA120","Phosphatidylserine syntase (n-C12:0)","Glycerophospholipid Metabolism"
"PSSA140","Phosphatidylserine syntase (n-C14:0)","Glycerophospholipid Metabolism"
"PSSA141","Phosphatidylserine syntase (n-C14:1)","Glycerophospholipid Metabolism"
"PSSA160","Phosphatidylserine syntase (n-C16:0)","Glycerophospholipid Metabolism"
"PTRCORNt7pp","Putrescine/ornithine antiporter (periplasm)","Transport, Inner Membrane"
"MALDtex","D-Malate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"PTRCTA","Putrescine Transaminase","Arginine and Proline Metabolism"
"PTRCabcpp","Putrescine transport via ABC system (periplasm)","Transport, Inner Membrane"
"PSSA161","Phosphatidylserine syntase (n-C16:1)","Glycerophospholipid Metabolism"
"PTRCt2pp","Putrescine transport in via proton symport","Transport, Inner Membrane"
"MALS","Malate synthase","Anaplerotic Reactions"
"PTRCtex","Putrescine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"PUNP1","Purine-nucleoside phosphorylase (Adenosine)","Nucleotide Salvage Pathway"
"RIBtex","Ribose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"RMI","L-rhamnose isomerase","Alternate Carbon Metabolism"
"PUNP2","Purine-nucleoside phosphorylase (Deoxyadenosine)","Nucleotide Salvage Pathway"
"MALTATr","Maltose O-acetyltransferase","Alternate Carbon Metabolism"
"PUNP3","Purine-nucleoside phosphorylase (Guanosine)","Nucleotide Salvage Pathway"
"RMK","Rhamnulokinase","Alternate Carbon Metabolism"
"RMNtex","L-rhamnose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"PUNP4","Purine-nucleoside phosphorylase (Deoxyguanosine)","Nucleotide Salvage Pathway"
"MALTHXabcpp","Maltohexaose transport via ABC system (periplasm)","Transport, Inner Membrane"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)","Nucleotide Salvage Pathway"
"PUNP6","Purine-nucleoside phosphorylase (Deoxyinosine)","Nucleotide Salvage Pathway"
"RMNtpp","L-rhamnose transport via proton symport (periplasm)","Transport, Inner Membrane"
"RMPA","Rhamnulose-1-phosphate aldolase","Alternate Carbon Metabolism"
"RNDR1","Ribonucleoside-diphosphate reductase (ADP)","Nucleotide Salvage Pathway"
"RNDR1b","Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin)","Nucleotide Salvage Pathway"
"RNDR2","Ribonucleoside-diphosphate reductase (GDP)","Nucleotide Salvage Pathway"
"PYAM5PO","Pyridoxamine 5'-phosphate oxidase","Cofactor and Prosthetic Group Biosynthesis"
"PYDAMK","Pyridoxamine kinase","Cofactor and Prosthetic Group Biosynthesis"
"PYDAMtex","Pyridoxamine transport via diffusion (extracellular)","Transport, Outer Membrane Porin"
"PYDAMtpp","Pyridoxamine import","Transport, Inner Membrane"
"RNDR2b","Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin)","Nucleotide Salvage Pathway"
"MALTHXtexi","Maltohexaose transport via diffusion (extracellular to periplasm) irreversible","Transport, Outer Membrane"
"RNDR3","Ribonucleoside-diphosphate reductase (CDP)","Nucleotide Salvage Pathway"
"RNDR3b","Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)","Nucleotide Salvage Pathway"
"PYDXK","Pyridoxal kinase","Cofactor and Prosthetic Group Biosynthesis"
"PYDXNK","Pyridoxine kinase","Cofactor and Prosthetic Group Biosynthesis"
"RNDR4","Ribonucleoside-diphosphate reductase (UDP)","Nucleotide Salvage Pathway"
"PYDXNtex","Pyridoxine transport via diffusion (extracellular)","Transport, Outer Membrane Porin"
"MALTPTabcpp","Maltopentaose transport via ABC system (periplasm)","Transport, Inner Membrane"
"PYDXNtpp","Pyridoxine import","Transport, Inner Membrane"
"PYDXPP","Pyridoxal 5-phosphate phosphatase","Cofactor and Prosthetic Group Biosynthesis"
"PYDXtex","Pyridoxal transport via diffusion (extracellular)","Transport, Outer Membrane Porin"
"RNDR4b","Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)","Nucleotide Salvage Pathway"
"RNTR1c2","Ribonucleoside-triphosphate reductase (ATP) (flavodoxin)","Nucleotide Salvage Pathway"
"RNTR2c2","Ribonucleoside-triphosphate reductase (GTP) (flavodoxin)","Nucleotide Salvage Pathway"
"RNTR3c2","Ribonucleoside-triphosphate reductase (CTP) (flavodoxin)","Nucleotide Salvage Pathway"
"RNTR4c2","Ribonucleoside-triphosphate reductase (UTP) (flavodoxin)","Nucleotide Salvage Pathway"
"RPE","Ribulose 5-phosphate 3-epimerase","Pentose Phosphate Pathway"
"PYDXtpp","Pyridoxal import","Transport, Inner Membrane"
"PYK","Pyruvate kinase","Glycolysis/Gluconeogenesis"
"PYNP2r","Pyrimidine-nucleoside phosphorylase (uracil)","Nucleotide Salvage Pathway"
"PYROX","Pyrimidine oxygenase","Nucleotide Salvage Pathway"
"PYRt2rpp","Pyruvate reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"RPI","Ribose-5-phosphate isomerase","Pentose Phosphate Pathway"
"RZ5PP","Alpha-ribazole 5-phosphate phosphatase","Cofactor and Prosthetic Group Biosynthesis"
"S2FE2SR","SUF [2Fe-2S] regeneration","Cofactor and Prosthetic Group Biosynthesis"
"MALTPTtexi","MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible","Transport, Outer Membrane"
"S2FE2SS","SUF [2Fe-2S] Synthesis","Cofactor and Prosthetic Group Biosynthesis"
"S2FE2SS2","SUF [2Fe-2S] Synthesis II","Cofactor and Prosthetic Group Biosynthesis"
"S2FE2ST","SUF [2Fe-2S] Transfer","Cofactor and Prosthetic Group Biosynthesis"
"S4FE4SR","SUF [4Fe-4S] Reduction","Cofactor and Prosthetic Group Biosynthesis"
"PYRtex","Pyruvate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"QMO2","Quinol monooxygenase (Ubiquinol-8)","Oxidative Phosphorylation"
"QMO3","Quinol monooxygenase (menaquinol 8)","Oxidative Phosphorylation"
"QUIN2tex","Quinate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"QUIN2tpp","Quinate transport (periplasm)","Transport, Inner Membrane"
"S4FE4ST","SUF [4Fe-4S] Transfer","Cofactor and Prosthetic Group Biosynthesis"
"QUINDH","Quinate dehydrogenase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"S7PI","Sedoheptulose 7-phosphate isomerase","Lipopolysaccharide Biosynthesis / Recycling"
"MALTTRabcpp","Maltotriose transport via ABC system (periplasm)","Transport, Inner Membrane"
"SADH","Succinylarginine dihydrolase","Arginine and Proline Metabolism"
"SADT2","Sulfate adenyltransferase","Cysteine Metabolism"
"QULNS","Quinolinate synthase","Cofactor and Prosthetic Group Biosynthesis"
"R15BPK","Ribose-1,5-bisphosphokinase","Alternate Carbon Metabolism"
"R1PK","Ribose 1-phosphokinase","Alternate Carbon Metabolism"
"R5PP","Ribose 5-phosphate phosphatase","Alternate Carbon Metabolism"
"R5PPpp","Ribose 5-phosphate phosphatase","Alternate Carbon Metabolism"
"R5Ptex","Ribose 5-phosphate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SARCOX","Sarcosine oxidase","Glycine and Serine Metabolism"
"SBTPD","Sorbitol-6-phosphate dehydrogenase","Alternate Carbon Metabolism"
"EX_kokdolipidA_e","KO-KDO-LipidA Exchange","Extracellular exchange"
"SUCBZS","O-succinylbenzoate-CoA synthase","Cofactor and Prosthetic Group Biosynthesis"
"RBFK","Riboflavin kinase","Cofactor and Prosthetic Group Biosynthesis"
"RBFSa","Riboflavin synthase","Cofactor and Prosthetic Group Biosynthesis"
"RBFSb","Riboflavin synthase","Cofactor and Prosthetic Group Biosynthesis"
"RBK","Ribokinase","Alternate Carbon Metabolism"
"SBTptspp","D-sorbitol transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"SUCCt2_2pp","Succinate transport via proton symport (2 H) (periplasm)","Transport, Inner Membrane"
"SBTtex","D-sorbitol transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SCYSDS","SUF Cysteine desulfuration","Cofactor and Prosthetic Group Biosynthesis"
"SDPDS","Succinyl-diaminopimelate desuccinylase","Threonine and Lysine Metabolism"
"SDPTA","Succinyldiaminopimelate transaminase","Threonine and Lysine Metabolism"
"SELCYSS","Selenocysteine synthase","tRNA Charging"
"SELGTHR","Selenate glutathione reductase","Inorganic Ion Transport and Metabolism"
"RBK_L1","L-ribulokinase (L-ribulose)","Alternate Carbon Metabolism"
"RBP4E","L-ribulose-phosphate 4-epimerase","Alternate Carbon Metabolism"
"REPHACCOAI","Ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)","Alternate Carbon Metabolism"
"RFAMPtex","Rifampin transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"RFAMPtpp","Rifampin transport via TolC system","Transport, Outer Membrane"
"RHCCE","S-ribosylhomocysteine cleavage enzyme","Methionine Metabolism"
"RIBabcpp","D-ribose transport via ABC system (periplasm)","Transport, Inner Membrane"
"SELGTHR2","Selenate glutathione reductase II","Inorganic Ion Transport and Metabolism"
"SELGTHR3","Selenate glutathione reductase III","Inorganic Ion Transport and Metabolism"
"SUCCt2_3pp","Succintate transport via proton symport (3 H) (periplasm)","Transport, Inner Membrane"
"SELNPS","Selenophosphate synthase","Unassigned"
"SUCBZL","O-succinylbenzoate-CoA ligase","Cofactor and Prosthetic Group Biosynthesis"
"SELR","Selenate reductase","Inorganic Ion Transport and Metabolism"
"SELtex","Selenate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SELtpp","Selenate transport via proton symport (periplasm)","Inorganic Ion Transport and Metabolism"
"SEPHCHCS","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase","Cofactor and Prosthetic Group Biosynthesis"
"THRabcpp","L-threonine transport via ABC system (periplasm)","Transport, Inner Membrane"
"THRt2pp","L-threonine efflux transport via proton antiport (periplasm)","Transport, Inner Membrane"
"THRt2rpp","L-threonine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"SERASr","(L-seryl)adenylate synthase","Cofactor and Prosthetic Group Biosynthesis"
"SERAT","Serine O-acetyltransferase","Cysteine Metabolism"
"SUCCt3pp","Succinate transport out via proton antiport (periplasm)","Transport, Inner Membrane"
"SERD_D","D-serine deaminase","Glycine and Serine Metabolism"
"SERD_L","L-serine deaminase","Glycine and Serine Metabolism"
"THRt4pp","L-threonine  via sodium symport (periplasm)","Transport, Inner Membrane"
"THRtex","L-threonine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SERTRS","Seryl-tRNA synthetase","tRNA Charging"
"THYMt3pp","Thymine transport out via proton antiport (periplasm)","Transport, Inner Membrane"
"SUCCtex","Succinate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"THYMtex","Thymine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"THZPSN3","Thiazole phosphate synthesis","Cofactor and Prosthetic Group Biosynthesis"
"TKT1","Transketolase","Pentose Phosphate Pathway"
"SERTRS2","Seryl-tRNA synthetase (selenocystein)","tRNA Charging"
"SERt2rpp","L-serine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"SERt4pp","L-serine via sodium symport (periplasm)","Transport, Inner Membrane"
"SERtex","L-serine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TKT2","Transketolase","Pentose Phosphate Pathway"
"TMAOR1","Trimethylamine N-oxide reductase (menaquinol 8)","Oxidative Phosphorylation"
"SUCDi","Succinate dehydrogenase (irreversible)","Oxidative Phosphorylation"
"TMAOR1pp","Trimethylamine N-oxide reductase (menaquinol 8) (periplasm)","Oxidative Phosphorylation"
"TMAOR2pp","Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)","Oxidative Phosphorylation"
"TMAOtex","Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TMAtex","Trimethylamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SFGTHi","S-Formylglutathione hydralase","Cofactor and Prosthetic Group Biosynthesis"
"SGDS","Succinylglutamate desuccinylase","Arginine and Proline Metabolism"
"SGSAD","Succinylglutamic semialdehyde dehydrogenase","Arginine and Proline Metabolism"
"SHCHCS3","2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase","Cofactor and Prosthetic Group Biosynthesis"
"SHCHD2","Sirohydrochlorin dehydrogenase (NAD)","Cofactor and Prosthetic Group Biosynthesis"
"SHCHF","Sirohydrochlorin ferrochelatase","Cofactor and Prosthetic Group Biosynthesis"
"SHK3Dr","Shikimate dehydrogenase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SHKK","Shikimate kinase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TMDK1","Thymidine kinase (ATP:thymidine)","Nucleotide Salvage Pathway"
"TMDPP","Thymidine phosphorylase","Nucleotide Salvage Pathway"
"TMDS","Thymidylate synthase","Nucleotide Salvage Pathway"
"TMK","Thiamine kinase","Cofactor and Prosthetic Group Biosynthesis"
"SHSL1","O-succinylhomoserine lyase (L-cysteine)","Methionine Metabolism"
"SKMt2pp","Shikimate transport in via proton symport (periplasm)","Transport, Inner Membrane"
"TMPK","Thiamine-phosphate kinase","Cofactor and Prosthetic Group Biosynthesis"
"SUCFUMtpp","Succinate:fumarate antiporter (periplasm)","Transport, Inner Membrane"
"TMPPP","Thiamine-phosphate diphosphorylase","Cofactor and Prosthetic Group Biosynthesis"
"TPI","Triose-phosphate isomerase","Glycolysis/Gluconeogenesis"
"SKMtex","Shikimate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SLNTtex","Selenite transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SLNTtpp","Selenite transport via proton symport (periplasm)","Inorganic Ion Transport and Metabolism"
"TPRDCOAS","Triphosphoribosyl-dephospho-CoA synthase","Cofactor and Prosthetic Group Biosynthesis"
"SUCMALtpp","Succinate:malate antiporter (periplasm)","Transport, Inner Membrane"
"TRDR","Thioredoxin reductase (NADPH)","Oxidative Phosphorylation"
"TRE6PH","Trehalose-6-phosphate hydrolase","Alternate Carbon Metabolism"
"SO2tex","SO2 transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SO2tpp","SO2 transport via diffusion (periplasm)","Inorganic Ion Transport and Metabolism"
"TRE6PP","Trehalose-phosphatase","Alternate Carbon Metabolism"
"SUCOAS","Succinyl-CoA synthetase (ADP-forming)","Citric Acid Cycle"
"TRE6PS","Alpha,alpha-trehalose-phosphate synthase (UDP-forming)","Alternate Carbon Metabolism"
"TREH","Alpha,alpha-trehalase","Alternate Carbon Metabolism"
"TREHpp","Alpha,alpha-trehalase (periplasm)","Alternate Carbon Metabolism"
"TREptspp","Trehalose transport via PEP:Pyr PTS (periplasm)","Transport, Inner Membrane"
"SO3tex","Sulfite transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SO4t2pp","Sulfate transport in via proton symport (periplasm to cytoplasm)","Inorganic Ion Transport and Metabolism"
"SO4tex","Sulfate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SOTA","Succinylornithine transaminase","Arginine and Proline Metabolism"
"SPMDAT1","Spermidine acetyltransferase","Arginine and Proline Metabolism"
"SPMDAT2","Spermidine acetyltransferase (N8)","Arginine and Proline Metabolism"
"TREtex","Trehalose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TRPAS2","Tryptophanase (L-tryptophan)","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPS1","Tryptophan synthase (indoleglycerol phosphate)","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SPMDabcpp","Spermidine transport via ABC system (periplasm)","Transport, Inner Membrane"
"SUCRtex","Sucrose transport transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SPMDt3pp","Spermidine transport out via proton antiport (periplasm)","Transport, Inner Membrane"
"SPMDtex","Spermidine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SPMS","Spermidine synthase","Arginine and Proline Metabolism"
"TRPS2","Tryptophan synthase (indole)","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPS3","Tryptophan synthase (indoleglycerol phosphate)","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPTRS","Tryptophanyl-tRNA synthetase","tRNA Charging"
"TRPt2rpp","L-tryptophan reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"TRPtex","L-tryptophan transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"SPODM","Superoxide dismutase","Unassigned"
"SPODMpp","Superoxide dismutase","Unassigned"
"SUCTARTtpp","Succinate:D-tartrate antiporter (periplasm)","Transport, Inner Membrane"
"SSALx","Succinate-semialdehyde dehydrogenase (NAD)","Arginine and Proline Metabolism"
"TRSARr","Tartronate semialdehyde reductase","Alternate Carbon Metabolism"
"TSULabcpp","Thiosulfate transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"TSULtex","Thiosulfate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TTDCAtexi","Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"SSALy","Succinate-semialdehyde dehydrogenase (NADP)","Arginine and Proline Metabolism"
"SUCASPtpp","Succinate:aspartate antiporter (periplasm)","Transport, Inner Membrane"
"TTDCEAtexi","Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"SUCptspp","Sucrose transport via PEP:Pyr  (periplasm)","Transport, Inner Membrane"
"TTRCYCtex","Tetracycline transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TTRCYCtpp","Tetracycline transport via TolC system","Transport, Outer Membrane"
"TYRPpp","Phospho-L-tyrosine phosphatase (periplasmic)","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TYRPtex","Phopho-L-tyrosine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TYRTA","Tyrosine transaminase","Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TYRTRS","Tyrosyl-tRNA synthetase","tRNA Charging"
"TUNGSabcpp","Tungstate transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"SULFACabcpp","Sulfoacetate transport via ABC system (periplasm)","Transport, Inner Membrane"
"TUNGStex","Tungstate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TYMtex","Tyramine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TYRt2rpp","L-tyrosine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"TYRtex","L-tyrosine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TYRL","Tyrosine lyase","Cofactor and Prosthetic Group Biosynthesis"
"SULFACtex","Sulfoaceate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"TYROXDApp","Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm)","Nitrogen Metabolism"
"DMSOR1pp","Dimethyl sulfoxide reductase (Menaquinol 8) (periplasm)","Oxidative Phosphorylation"
"ThDPAT","ThDP adenylyl transferase","Cofactor and Prosthetic Group Biosynthesis"
"U23GAAT","UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase","Lipopolysaccharide Biosynthesis / Recycling"
"UAAGDS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase","Cell Envelope Biosynthesis"
"SULR","Sulfite reductase (NADPH2)","Cysteine Metabolism"
"UACGALPpp","UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm)","Alternate Carbon Metabolism"
"UACGAMPpp","UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm)","Alternate Carbon Metabolism"
"UACGAMtex","UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UACMAMO","UDP-N-acetyl-D-mannosamine oxidoreductase","Cell Envelope Biosynthesis"
"UAG2E","UDP-N-acetylglucosamine 2-epimerase","Cell Envelope Biosynthesis"
"UREAtex","Urea transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UREAtpp","Urea transport via facilitate diffusion (periplasm)","Transport, Inner Membrane"
"URIC","Uricase","Unassigned"
"UAGAAT","UDP-N-acetylglucosamine acyltransferase","Lipopolysaccharide Biosynthesis / Recycling"
"SULabcpp","Sulfate transport via ABC system (periplasm)","Inorganic Ion Transport and Metabolism"
"UAGCVT","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","Cell Envelope Biosynthesis"
"UAGDP","UDP-N-acetylglucosamine diphosphorylase","Cell Envelope Biosynthesis"
"URIH","Uridine hydrolase","Alternate Carbon Metabolism"
"URIK2","Uridine kinase (GTP:Uridine)","Nucleotide Salvage Pathway"
"URIt2pp_copy1","Uridine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"UAGPT3","UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase","Cell Envelope Biosynthesis"
"T2DECAI","Trans-2-decenoyl-ACP isomerase","Cell Envelope Biosynthesis"
"UAMAGS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase","Cell Envelope Biosynthesis"
"UAMAS","UDP-N-acetylmuramoyl-L-alanine synthetase","Cell Envelope Biosynthesis"
"UAPGR","UDP-N-acetylenolpyruvoylglucosamine reductase","Cell Envelope Biosynthesis"
"URItex","Uridine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane"
"USHD","UDP-sugar hydrolase","Lipopolysaccharide Biosynthesis / Recycling"
"UDCPDP","Undecaprenyl-diphosphatase","Cell Envelope Biosynthesis"
"VALTA","Valine transaminase","Valine, Leucine, and Isoleucine Metabolism"
"TAGURr","Tagaturonate reductase","Alternate Carbon Metabolism"
"VALTRS","Valyl-tRNA synthetase","tRNA Charging"
"VALabcpp","L-valine transport via ABC system (periplasm)","Transport, Inner Membrane"
"UDCPDPS","Undecaprenyl diphosphate synthase","Cofactor and Prosthetic Group Biosynthesis"
"UDCPDPpp","Undecaprenyl-diphosphatase (periplasm)","Cell Envelope Biosynthesis"
"VALt2rpp","L-valine reversible transport via proton symport (periplasm)","Transport, Inner Membrane"
"UDCPPtppi","Undecaprenyl phosphate transport (cytoplasm to periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"TALA","Transaldolase","Pentose Phosphate Pathway"
"UDPACGALtex","UDP-N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UDPG4E","UDPglucose 4-epimerase","Alternate Carbon Metabolism"
"UDPGALPpp","UDPgalactose pyrophosphohydrolase","Alternate Carbon Metabolism"
"UDPGALtex","UDPgalactose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"VALtex","L-valine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"VPAMTr_copy1","Valine-pyruvate aminotransferase","Valine, Leucine, and Isoleucine Metabolism"
"WCOS","Tungsten pterin cofactor synthase","Cofactor and Prosthetic Group Biosynthesis"
"X5PL3E","L-xylulose 5-phosphate 3-epimerase","Alternate Carbon Metabolism"
"XAND","Xanthine dehydrogenase","Nucleotide Salvage Pathway"
"UDPGD","UDPglucose 6-dehydrogenase","Cell Envelope Biosynthesis"
"UDPGDC","UDP-glucuronate C-4'' decarboxylase","Lipopolysaccharide Biosynthesis / Recycling"
"UDPGLCURtex","UDP-D-glucuronate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"XANt2pp","Xanthine transport in via proton symport (periplasm)","Transport, Inner Membrane"
"TARTD","L(+)-tartrate dehydratase","Alternate Carbon Metabolism"
"XANtex","Xanthine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"XANtpp","Xanthine reversible transport (periplasm)","Transport, Inner Membrane"
"XMPtex","XMP transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UDPGPpp","UDPglucose pyrophosphohydrolase","Alternate Carbon Metabolism"
"UDPGtex","UDPglucose transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UDPKAAT","UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase","Lipopolysaccharide Biosynthesis / Recycling"
"UGLCURPpp","UDP-D-glucuronate pyrophosphohydrolase (periplasm)","Alternate Carbon Metabolism"
"XPPT","Xanthine phosphoribosyltransferase","Nucleotide Salvage Pathway"
"UGLT","UDPglucose--hexose-1-phosphate uridylyltransferase","Alternate Carbon Metabolism"
"XTSNH","Xanthosine hydrolase","Nucleotide Salvage Pathway"
"TARTRDtex","D-tartrate transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"XTSNtex","Xanthosine transport via diffusion (extracellular to periplasm)","Transport, Outer Membrane Porin"
"UGLYCH","Ureidoglycolate hydrolase","Nitrogen Metabolism"
"UGMDDS","UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase","Cell Envelope Biosynthesis"
"XYLI1","Xylose isomerase","Alternate Carbon Metabolism"
"UHGADA","UDP-3-O-acetylglucosamine deacetylase","Lipopolysaccharide Biosynthesis / Recycling"
"ULA4NFT","UDP-L-Ara4N formyltransferase","Lipopolysaccharide Biosynthesis / Recycling"
"ULA4Ntppi","Transport (cytoplasm to periplasm)","Lipopolysaccharide Biosynthesis / Recycling"
"XYLI2","Xylose isomerase","Alternate Carbon Metabolism"
"XYLK","Xylulokinase","Alternate Carbon Metabolism"
"XYLK2","L-xylulokinase","Alternate Carbon Metabolism"
"UM3PL","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase","Murein Recycling"
"TARTRt7pp","Tartrate/succinate antiporter (periplasm)","Transport, Inner Membrane"
"UM4PCP","UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase","Murein Recycling"
"UM4PL","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase","Murein Recycling"
